Frame,Scale,a_length (Å),b_length (Å),c_length (Å),D3s_Energy,D3_Energy
0,0.75000,9.249901995,9.474919395,16.793587995,nan,nan
1,0.80000,9.866562128,10.106580688,17.913160528,-4.279653037468174,nan
2,0.85000,10.483222261,10.738241981,19.032733061,-3.686308040788531,-3.680615825537409
3,0.90000,11.099882394,11.369903273999999,20.152305594,-3.197555458214673,-3.1881515986724147
4,0.95000,11.716542527,12.001564567,21.271878126999997,-2.7903229645513736,-2.7767222958306266
5,1.00000,12.33320266,12.63322586,22.39145066,-2.4471070584347507,-2.427921199051814
6,1.05000,12.949862793,13.264887153,23.511023193,-2.160209237584053,-2.1284428921450305
7,1.10000,13.566522926,13.896548445999999,24.630595726,-1.9355876508287548,-1.8788895004291455
8,1.15000,14.183183059000001,14.528209739,25.750168259,-1.7933852572625741,-1.6829699905345143
9,1.20000,14.799843192,15.159871032,26.869740792,-1.758482990791049,-1.5769325306606343
10,1.25000,15.416503324999999,15.791532325,27.989313324999998,-1.7767833517285132,-1.5566890109362852
11,1.30000,16.033163458,16.423193618,29.108885858,-1.7649316724807051,-1.693905620298103
12,1.35000,16.649823591,17.054854911,30.228458391,-1.6810178838067373,-1.8532360249787687
13,1.40000,17.266483724,17.686516204,31.348030924,-1.54975411526917,-1.8284607180169712
14,1.45000,17.883143857,18.318177497,32.467603457,-1.397213617473501,-1.6680942845406452
15,1.50000,18.49980399,18.94983879,33.58717599,-1.2416964603764777,-1.4777350313597166
16,1.55000,19.116464123,19.581500082999998,34.706748523,-1.0927653950045166,-1.2931520256127151
17,1.60000,19.733124256,20.213161376,35.826321056,-0.9547208291693565,-1.1236398300528498
18,1.65000,20.349784389,20.844822669000003,36.945893589,-0.8293169710281363,-0.9713932670830691
19,1.70000,20.966444522,21.476483962,38.065466122,-0.717033186172707,-0.8364473720057943
20,1.75000,21.583104655,22.108145255,39.185038655,-0.6176465798632266,-0.7180141040067125
21,1.80000,22.199764788,22.739806547999997,40.304611188,-0.5305157146425298,-0.6149206832492496
22,1.85000,22.816424921,23.371467841,41.424183721000006,-0.4547452882627472,-0.5258001020484457
23,1.90000,23.433085054,24.003129134,42.543756253999994,-0.38929788746022276,-0.44920312900521897
24,1.95000,24.049745187,24.634790427,43.663328787,-0.33307693763492136,-0.3836772318291827
25,2.00000,24.66640532,25.26645172,44.78290132,-0.2849890004740723,-0.32782420288813263
26,2.05000,25.283065453,25.898113013,45.902473853000004,-0.24398847093570109,-0.2803398924997311
27,2.10000,25.899725586,26.529774306,47.022046386,-0.20910683729361637,-0.24003827643129172
28,2.15000,26.516385719000002,27.161435599,48.141618919,-0.17946901417175826,-0.205862547470133
29,2.20000,27.133045852,27.793096891999998,49.261191452,-0.1542996095563355,-0.17688631881856828
30,2.25000,27.749705985,28.424758185,50.380763985,-0.13292198238078257,-0.15230798471085633
31,2.30000,28.366366118000002,29.056419478,51.500336518,-0.11475261718061514,-0.1314408823748512
32,2.35000,28.983026251,29.688080771,52.619909051,-0.09929283755376353,-0.11370132599261626
33,2.40000,29.599686384,30.319742064,53.739481584,-0.08611934289283546,-0.09859599438047137
34,2.45000,30.216346517,30.951403357,54.859054117,-0.07487457328310221,-0.08570964186542218
