Frame,Scale,a_length (Å),b_length (Å),c_length (Å),D3s_Energy,D3_Energy
0,0.75000,5.956636575,5.161122975,4.790052105,-0.2366729135045461,nan
1,0.80000,6.35374568,5.50519784,5.109388912,-0.21760853029476393,-0.21406327758310867
2,0.85000,6.7508547850000005,5.849272705,5.428725719,-0.19920735023175548,-0.19461307484917845
3,0.90000,7.14796389,6.19334757,5.748062526,-0.18186999519956523,-0.17645743912950312
4,0.95000,7.545072995,6.537422435,6.067399333,-0.16681709481560703,-0.15971972167315301
5,1.00000,7.9421821,6.8814973,6.38673614,-0.15570767322717108,-0.14479257518418132
6,1.05000,8.339291205,7.225572165,6.706072947,-0.15063431140201222,-0.13187798756977545
7,1.10000,8.73640031,7.56964703,7.025409754,-0.15367236579311036,-0.12350716072754037
8,1.15000,9.133509414999999,7.913721895,7.344746561,-0.16755261506922914,-0.12793967875180498
9,1.20000,9.53061852,8.25779676,7.664083368,-0.19339840625273266,-0.1475386547390001
10,1.25000,9.927727625,8.601871625,7.983420175,-0.21680691142086378,-0.17700073196429675
11,1.30000,10.32483673,8.94594649,8.302756982,-0.22408089017168561,-0.250085265649791
12,1.35000,10.721945835,9.290021355,8.622093789,-0.21612991640294626,-0.3020652082868663
13,1.40000,11.11905494,9.63409622,8.941430596,-0.19926677128668352,-0.29216338056163577
14,1.45000,11.516164045,9.978171085,9.260767403,-0.17852585010889038,-0.2620276705252068
15,1.50000,11.91327315,10.32224595,9.58010421,-0.15691228030245963,-0.22860522986635434
16,1.55000,12.310382255,10.666320815,9.899441017,-0.13607639046694117,-0.19670099816699965
17,1.60000,12.70749136,11.01039568,10.218777824,-0.11687188695459962,-0.16780928001251794
18,1.65000,13.104600465,11.354470545,10.538114631,-0.0996829288890651,-0.14235056632803156
19,1.70000,13.501709570000001,11.69854541,10.857451438,-0.08461244357142396,-0.1203061137428588
20,1.75000,13.898818675000001,12.042620275,11.176788245,-0.0715967495758956,-0.10145165366674012
21,1.80000,14.29592778,12.38669514,11.496125052,-0.0604791984879996,-0.08546823930398594
22,1.85000,14.693036885,12.730770005,11.815461859,-0.051058515975085456,-0.07200397458059164
23,1.90000,15.09014599,13.07484487,12.134798666,-0.04312001468840921,-0.060710184264813366
24,1.95000,15.487255095,13.418919735,12.454135473,-0.03645472515869414,-0.051261824885097715
25,2.00000,15.8843642,13.7629946,12.77347228,-0.030870065020565666,-0.043367597163872784
26,2.05000,16.281473305,14.107069465,13.092809087,-0.026194803215362737,-0.036773426444005844
27,2.10000,16.67858241,14.45114433,13.412145894,-0.022280393255174502,-0.03126190991859548
28,2.15000,17.075691515000003,14.795219195,13.731482701,-0.019000168456462248,-0.026649537926605772
29,2.20000,17.47280062,15.13929406,14.050819508,-0.016247416004943383,-0.022782886351534987
30,2.25000,17.869909725,15.483368925,14.370156315,-0.013932982211213214,-0.019534524435922962
31,2.30000,18.267018829999998,15.82744379,14.689493122,-0.011982800205521692,-0.01679906512934631
32,2.35000,18.664127935,16.171518655,15.008829929,-0.010335555221279364,-0.014489575589995855
33,2.40000,19.06123704,16.51559352,15.328166736,-0.008940590347967035,-0.012534435141385698
34,2.45000,19.458346145,16.859668385,15.647503543,-0.007756088069538187,-0.010874652180175231
