Frame,Scale,a_length (Å),b_length (Å),c_length (Å),D3s_Energy,D3_Energy
0,0.75000,1.230022875,0.86975775,2.130462375,-0.0017980015652375996,-0.0020642343081391425
1,0.80000,1.3120244,0.9277416,2.2724932,-0.0017050636504841211,-0.0019483310293920923
2,0.85000,1.394025925,0.98572545,2.414524025,-0.0015724268438438575,-0.0017931147660748621
3,0.90000,1.47602745,1.0437093,2.55655485,-0.0014092216995864975,-0.0016054742081689478
4,0.95000,1.558028975,1.10169315,2.698585675,-0.0012265308735158777,-0.001396672129985737
5,1.00000,1.6400305,1.159677,2.8406165,-0.0010380681103345022,-0.0011817627826871584
6,1.05000,1.722032025,1.21766085,2.982647325,-0.0008573738006292359,-0.0009759138240604229
7,1.10000,1.80403355,1.2756447,3.12467815,-0.0006946420412569566,-0.0007906144440516839
8,1.15000,1.886035075,1.33362855,3.266708975,-0.0005552433919386485,-0.000631922427981949
9,1.20000,1.9680366,1.3916124,3.4087398,-0.00044020524926417196,-0.0005009802287175105
10,1.25000,2.050038125,1.44959625,3.550770625,-0.00034769666568916486,-0.0003956907715479493
11,1.30000,2.13203965,1.5075801,3.69280145,-0.0002745282796567307,-0.00031241771982554146
12,1.35000,2.214041175,1.56556395,3.834832275,-0.00021720262143817322,-0.0002471774452793742
13,1.40000,2.2960427,1.6235478,3.9768631,-0.00017248303665053213,-0.00019628482370579874
14,1.45000,2.378044225,1.68153165,4.118893925,-0.00013762212095934655,-0.00015661236681447602
15,1.50000,2.46004575,1.7395155,4.26092475,-0.0001103988247915269,-0.00012563202739539474
16,1.55000,2.542047275,1.79749935,4.402955575,-8.906781178062245e-05,-0.00010135735420456416
17,1.60000,2.6240488,1.8554832,4.5449864,-7.227957494671829e-05,-8.225247307459412e-05
18,1.65000,2.706050325,1.91346705,4.687017225,-5.899954418743842e-05,-6.713997325570604e-05
19,1.70000,2.78805185,1.9714509,4.82904805,-4.843746102224291e-05,-5.5120505308010076e-05
20,1.75000,2.870053375,2.02943475,4.971078875,-3.998993100433531e-05,-4.550738948443048e-05
21,1.80000,2.9520549,2.0874186,5.1131097,-3.3195447173345224e-05,-3.7775423704609135e-05
22,1.85000,3.034056425,2.14540245,5.255140525,-2.769992523261411e-05,-3.152165789484927e-05
23,1.90000,3.11605795,2.2033863,5.39717135,-2.3230604942019864e-05,-2.6435691246572162e-05
24,1.95000,3.198059475,2.26137015,5.539202175,-1.95764042322468e-05,-2.227731384569589e-05
25,2.00000,3.280061,2.319354,5.681233,-1.657316291177296e-05,-1.8859713297997792e-05
26,2.05000,3.362062525,2.37733785,5.823263825,-1.40925557755072e-05,-1.603685748223838e-05
27,2.10000,3.44406405,2.4353217,5.96529465,-1.2033746467191134e-05,-1.369399647038478e-05
28,2.15000,3.526065575,2.49330555,6.107325475,-1.0317085399125957e-05,-1.1740490686625906e-05
29,2.20000,3.6080671,2.5512894,6.2493563,-8.879333095287132e-06,-1.0104375051363923e-05
30,2.25000,3.690068625,2.60927325,6.391387125,-7.670024270835319e-06,-8.728221309780972e-06
31,2.30000,3.77207015,2.6672571,6.53341795,-6.648687568237857e-06,-7.565974109698842e-06
32,2.35000,3.854071675,2.72524095,6.675448775,-5.782709488052656e-06,-6.580520177299495e-06
33,2.40000,3.9360732,2.7832248,6.8174796,-5.0456853167671666e-06,-5.741811695847248e-06
34,2.45000,4.018074725,2.84120865,6.959510425,-4.416139838160135e-06,-5.025410496500744e-06
