Frame,Scale,a_length (Å),b_length (Å),c_length (Å),D3s_Energy,D3_Energy
0,0.75000,3.3790263975,2.38933248,5.8526454075,-0.018276801126171905,-0.011153348023302374
1,0.80000,3.604294824,2.548621312,6.242821768,-0.01703758058561666,-0.01028758137962043
2,0.85000,3.8295632505,2.707910144,6.6329981285,-0.016152295267247194,-0.009573787147447183
3,0.90000,4.054831677,2.867198976,7.023174489,-0.015861364611512746,-0.009052907569827493
4,0.95000,4.2801001035,3.026487808,7.4133508495,-0.01644875836512566,-0.008882219475471768
5,1.00000,4.50536853,3.18577664,7.80352721,-0.017998470138187082,-0.009538867149507867
6,1.05000,4.7306369565,3.345065472,8.1937035705,-0.01994911852050268,-0.01278391950271186
7,1.10000,4.955905383,3.504354304,8.583879931,-0.02149030840481437,-0.020039582236247952
8,1.15000,5.1811738095,3.663643136,8.9740562915,-0.022244503191637777,-0.02565490258841254
9,1.20000,5.406442236,3.822931968,9.364232652,-0.022134247221265127,-0.0326683986314002
10,1.25000,5.6317106625,3.9822208,9.7544090125,-0.021244956932203192,-0.03512214741180861
11,1.30000,5.856979089,4.141509632,10.144585373,-0.019790282687828082,-0.033478052960210815
12,1.35000,6.0822475155,4.300798464,10.5347617335,-0.018007664372899298,-0.03046323840990569
13,1.40000,6.307515942,4.460087296,10.924938094,-0.016088518930510595,-0.027103922049739416
14,1.45000,6.5327843685,4.619376128,11.3151144545,-0.014166883902854609,-0.023765042988088052
15,1.50000,6.758052795,4.77866496,11.705290815,-0.012330025237592126,-0.020608741034607973
16,1.55000,6.9833212215,4.937953792,12.0954671755,-0.01063084780319345,-0.017716164850147834
17,1.60000,7.208589648,5.097242624,12.485643536,-0.009097545041938868,-0.015124847469454559
18,1.65000,7.4338580745,5.256531456,12.8758198965,-0.007740682093827672,-0.012844532230507058
19,1.70000,7.659126501,5.415820288,13.265996257,-0.0065585464526184125,-0.010866483732087488
20,1.75000,7.8843949275,5.57510912,13.6561726175,-0.005541338948684698,-0.00917017707393827
21,1.80000,8.109663354,5.734397952,14.046348978,-0.004674475329781481,-0.0077284243533236475
22,1.85000,8.3349317805,5.893686784,14.4365253385,-0.003941104721512394,-0.006511234039932152
23,1.90000,8.560200207,6.052975616,14.826701699,-0.0033239143083996373,-0.005488540690216905
24,1.95000,8.7854686335,6.212264448,15.2168780595,-0.0028063137301079922,-0.004631962285926253
25,2.00000,9.01073706,6.37155328,15.60705442,-0.0023731217383622374,-0.0039157837131811755
26,2.05000,9.2360054865,6.530842112,15.9972307805,-0.0020108866415576273,-0.0033173763086075145
27,2.10000,9.461273913,6.690130944,16.387407141,-0.0017079602331989121,-0.0028172426436345304
28,2.15000,9.6865423395,6.849419776,16.7775835015,-0.0014544213390508243,-0.0023988372094106976
29,2.20000,9.911810766,7.008708608,17.167759862,-0.0012419189474690239,-0.002048271716677735
30,2.25000,10.1370791925,7.16799744,17.5579362225,-0.001063481718037241,-0.0017539769842140128
31,2.30000,10.362347619,7.327286272,17.948112583,-0.0009133226975105398,-0.0015063651296203717
32,2.35000,10.5876160455,7.486575104,18.3382889435,-0.0007866553707020518,-0.0012975159492500201
33,2.40000,10.812884472,7.645863936,18.728465304,-0.0006795288322843942,-0.0011208984638926827
34,2.45000,11.0381528985,7.805152768,19.1186416645,-0.0005886847465623982,-0.0009711307731676744
