Frame,Scale,a_length (Å),b_length (Å),c_length (Å),D3s_Energy,D3_Energy
0,0.75000,7.05e-07,1.148479245,1.62247665,-0.004956283132108579,-0.002821281801159415
1,0.80000,7.52e-07,1.225044528,1.73064176,-0.004947947594313678,-0.0028180124220525842
2,0.85000,7.99e-07,1.301609811,1.83880687,-0.00493922539252813,-0.002818619223970443
3,0.90000,8.46e-07,1.378175094,1.94697198,-0.004936526711911071,-0.0028353946894503724
4,0.95000,8.93e-07,1.454740377,2.05513709,-0.004956695237307936,-0.0029016098058726163
5,1.00000,9.4e-07,1.53130566,2.1633022,-0.005034381610911927,-0.0030958862128373796
6,1.05000,9.87e-07,1.607870943,2.27146731,-0.005222267551379967,-0.0035258348754162085
7,1.10000,1.034e-06,1.684436226,2.37963242,-0.005559515264476874,-0.00425803787657136
8,1.15000,1.081e-06,1.761001509,2.48779753,-0.0059983640578086155,-0.005845209996580565
9,1.20000,1.128e-06,1.837566792,2.59596264,-0.006389219714848987,-0.008032500543865518
10,1.25000,1.175e-06,1.914132075,2.70412775,-0.006604455668326771,-0.009139188502871399
11,1.30000,1.222e-06,1.990697358,2.81229286,-0.006619527747301173,-0.009286827213577691
12,1.35000,1.269e-06,2.067262641,2.92045797,-0.006469787828396595,-0.009033901059797353
13,1.40000,1.316e-06,2.143827924,3.02862308,-0.006198574200877417,-0.008601861825679317
14,1.45000,1.363e-06,2.220393207,3.13678819,-0.005840686010518253,-0.00806747877723198
15,1.50000,1.41e-06,2.29695849,3.2449533,-0.005423019925962052,-0.007466970609261143
16,1.55000,1.457e-06,2.373523773,3.35311841,-0.00496791032895478,-0.006826123681896796
17,1.60000,1.504e-06,2.450089056,3.46128352,-0.0044950443814970285,-0.006167928809983602
18,1.65000,1.551e-06,2.526654339,3.56944863,-0.004021820876956197,-0.005513552866947373
19,1.70000,1.598e-06,2.603219622,3.67761374,-0.0035629030320843266,-0.004881401074733598
20,1.75000,1.645e-06,2.679784905,3.78577885,-0.003129661118092064,-0.004286010083633154
21,1.80000,1.692e-06,2.756350188,3.89394396,-0.002729914567567016,-0.003737453173807032
22,1.85000,1.739e-06,2.832915471,4.00210907,-0.0023680926570228186,-0.0032414067327821753
23,1.90000,1.786e-06,2.909480754,4.11027418,-0.0020457341295844664,-0.002799739773170577
24,1.95000,1.833e-06,2.986046037,4.21843929,-0.0017621634569828979,-0.0024113819967600276
25,2.00000,1.88e-06,3.06261132,4.3266044,-0.0015151882627304817,-0.002073243212584358
26,2.05000,1.927e-06,3.139176603,4.43476951,-0.0013017129654219867,-0.0017810316800518943
27,2.10000,1.974e-06,3.215741886,4.54293462,-0.0011182200200644428,-0.0015298995191761655
28,2.15000,2.021e-06,3.292307169,4.65109973,-0.0009611124970649954,-0.0013149034095232277
29,2.20000,2.068e-06,3.368872452,4.75926484,-0.0008269357149487803,-0.001131302873291697
30,2.25000,2.115e-06,3.445437735,4.86742995,-0.0007125048203142902,-0.0009747317565743567
31,2.30000,2.162e-06,3.522003018,4.97559506,-0.0006149652798563769,-0.0008412790805870519
32,2.35000,2.209e-06,3.598568301,5.08376017,-0.0005318090137948713,-0.0007275099189752902
33,2.40000,2.256e-06,3.675133584,5.19192528,-0.0004608634407602277,-0.0006304496581836126
34,2.45000,2.303e-06,3.751698867,5.30009039,-0.00040026561479296785,-0.000547548138703236
