Frame,Scale,a_length (Å),b_length (Å),c_length (Å),D3s_Energy,D3_Energy
0,0.75000,2.55e-07,1.202141295,1.5398313075,-0.004655875439501112,-0.0026027974945140027
1,0.80000,2.72e-07,1.282284048,1.642486728,-0.004648921904974544,-0.002600170023753177
2,0.85000,2.89e-07,1.362426801,1.7451421485,-0.00464238804546337,-0.0026012666340753617
3,0.90000,3.06e-07,1.442569554,1.847797569,-0.0046432572045413305,-0.0026174872623794527
4,0.95000,3.23e-07,1.522712307,1.9504529895,-0.004669397657537579,-0.0026805523267814492
5,1.00000,3.4e-07,1.60285506,2.05310841,-0.004757099685291311,-0.0028713396960765906
6,1.05000,3.57e-07,1.682997813,2.1557638305,-0.004960852064919283,-0.003318629747253213
7,1.10000,3.74e-07,1.763140566,2.258419251,-0.005318979375564291,-0.004099451793618626
8,1.15000,3.91e-07,1.843283319,2.3610746715,-0.005776599270094572,-0.005716203759634797
9,1.20000,4.08e-07,1.923426072,2.463730092,-0.0061783652639256555,-0.0077420987620569585
10,1.25000,4.25e-07,2.003568825,2.5663855125,-0.0064021708583576874,-0.008684415546400818
11,1.30000,4.42e-07,2.083711578,2.669040933,-0.006431359707641615,-0.00879619711568808
12,1.35000,4.59e-07,2.163854331,2.7716963535,-0.006303620622015094,-0.00856860561019641
13,1.40000,4.76e-07,2.243997084,2.874351774,-0.006060713972533101,-0.008184959733263317
14,1.45000,4.93e-07,2.324139837,2.9770071945,-0.005734664195052015,-0.0077081680357542854
15,1.50000,5.1e-07,2.40428259,3.079662615,-0.005349560460488716,-0.007167955519282316
16,1.55000,5.27e-07,2.484425343,3.1823180355,-0.004925287475783533,-0.006585894393008032
17,1.60000,5.44e-07,2.564568096,3.284973456,-0.004479639542841746,-0.005981893330648567
18,1.65000,5.61e-07,2.644710849,3.3876288765,-0.0040288094139888635,-0.005375033243102904
19,1.70000,5.78e-07,2.724853602,3.490284297,-0.0035869718988354405,-0.004782640803282319
20,1.75000,5.95e-07,2.804996355,3.5929397175,-0.0031656386047159333,-0.004219091906761857
21,1.80000,6.12e-07,2.885139108,3.695595138,-0.002773223302125664,-0.0036950045675939306
22,1.85000,6.29e-07,2.965281861,3.7982505585,-0.002414995779204219,-0.003217034800147481
23,1.90000,6.46e-07,3.045424614,3.900905979,-0.0020933989191847533,-0.00278821181058137
24,1.95000,6.63e-07,3.125567367,4.0035613995,-0.0018085967535586636,-0.002408614887019547
25,2.00000,6.8e-07,3.20571012,4.10621682,-0.001559102452634091,-0.0020761773535967467
26,2.05000,6.97e-07,3.285852873,4.2088722405,-0.00134236965510711,-0.0017874541711041764
27,2.10000,7.14e-07,3.365995626,4.311527661,-0.0011552815812505936,-0.0015382610075467809
28,2.15000,7.31e-07,3.446138379,4.4141830815,-0.000994516535097909,-0.001324153352046042
29,2.20000,7.48e-07,3.526281132,4.516838502,-0.0008567969438193659,-0.0011407534088585221
30,2.25000,7.65e-07,3.606423885,4.6194939225,-0.0007390427968185874,-0.0009839514625946929
31,2.30000,7.82e-07,3.686566638,4.722149343,-0.0006384537721801059,-0.0008500133856193128
32,2.35000,7.99e-07,3.766709391,4.8248047635,-0.0005525421480904347,-0.0007356232982773758
33,2.40000,8.16e-07,3.846852144,4.927460184,-0.0004791341752623039,-0.0006378846620726193
34,2.45000,8.33e-07,3.926994897,5.0301156045,-0.0004163528959376982,-0.0005542969372269837
