Frame,Scale,a_length (Å),b_length (Å),c_length (Å),D3s_Energy,D3_Energy
0,0.75000,3.395103075,2.3295795375,6.125769585,-0.012213054522691969,-0.007948380351677737
1,0.80000,3.6214432800000003,2.48488484,6.534154224,-0.011456387903189116,-0.007405665102731961
2,0.85000,3.847783485,2.6401901425000003,6.942538863,-0.01074268782028784,-0.006906802289882048
3,0.90000,4.0741236899999995,2.7954954450000002,7.350923502,-0.01016188351170699,-0.006481676518371919
4,0.95000,4.300463895,2.9508007475,7.759308141,-0.00978125274589386,-0.006140054520718127
5,1.00000,4.5268041000000006,3.10610605,8.16769278,-0.009696452316971178,-0.005881245004410137
6,1.05000,4.753144304999999,3.2614113525,8.576077419,-0.010087755481643278,-0.00571993632534717
7,1.10000,4.97948451,3.416716655,8.984462058,-0.011238620119787924,-0.005764756417701509
8,1.15000,5.205824715,3.5720219575,9.392846697,-0.013329157770912196,-0.006396484038875416
9,1.20000,5.43216492,3.72732726,9.801231335999999,-0.015913782557387905,-0.009122629666050059
10,1.25000,5.658505125,3.8826325625,10.209615975,-0.01800995795023469,-0.019077650050247433
11,1.30000,5.88484533,4.037937865,10.618000614,-0.01904018602606787,-0.029199418533587443
12,1.35000,6.111185535,4.1932431675,11.026385253,-0.019063304159880112,-0.031711377491653765
13,1.40000,6.33752574,4.34854847,11.434769892,-0.01836658896167649,-0.030794170071515487
14,1.45000,6.563865945,4.5038537725,11.843154531,-0.017214113139258965,-0.02871062586405529
15,1.50000,6.79020615,4.659159075,12.25153917,-0.015799446876966532,-0.02618557837312461
16,1.55000,7.016546355,4.8144643775,12.659923809,-0.014260139800905873,-0.0235106461941068
17,1.60000,7.2428865600000005,4.96976968,13.068308448,-0.012695015552844267,-0.020844639641333394
18,1.65000,7.469226765,5.1250749825,13.476693087000001,-0.011174497092377243,-0.018289683046469656
19,1.70000,7.69556697,5.280380285000001,13.885077726,-0.009746320987005602,-0.015912329317837755
20,1.75000,7.921907174999999,5.4356855875,14.293462365,-0.008439542846017369,-0.013751554855309964
21,1.80000,8.148247379999999,5.5909908900000005,14.701847004,-0.007268250759297143,-0.011824327454879878
22,1.85000,8.374587585,5.7462961925,15.110231642999999,-0.006235265653832667,-0.010131004014699175
23,1.90000,8.60092779,5.901601495,15.518616282,-0.005335613975797533,-0.008660503493892736
24,1.95000,8.827267995,6.0569067975,15.927000920999998,-0.004559498889931379,-0.007394799485961228
25,2.00000,9.053608200000001,6.2122121,16.33538556,-0.0038946192436178344,-0.006312444380553976
26,2.05000,9.279948405,6.3675174025,16.743770199,-0.003327828331089686,-0.005391083101173421
27,2.10000,9.506288609999999,6.522822705,17.152154838,-0.0028462196680068405,-0.0046090815539038925
28,2.15000,9.732628815,6.6781280075,17.560539477,-0.0024377666635020997,-0.003946465564419419
29,2.20000,9.95896902,6.83343331,17.968924116,-0.0020916434763984426,-0.0033853693377990136
30,2.25000,10.185309225000001,6.988738612500001,18.377308755,-0.001798334668858177,-0.0029101618536397514
31,2.30000,10.41164943,7.144043915,18.785693394,-0.0015496154705574878,-0.0025073787627975823
32,2.35000,10.637989635,7.2993492175000005,19.194078033,-0.001338460227412028,-0.0021655490125395372
33,2.40000,10.86432984,7.45465452,19.602462671999998,-0.0011589170365201762,-0.001874974609819086
34,2.45000,11.090670045,7.6099598225000005,20.010847311000003,-0.0010059721550935079,-0.0016274993689842513
