Frame,Scale,a_length (Å),b_length (Å),c_length (Å),D3s_Energy,D3_Energy
0,0.75000,3.1200782475,2.206228485,5.4041340525,-0.014849243395666805,-0.01242474313612732
1,0.80000,3.328083464,2.353310384,5.764409656,-0.013898182367299455,-0.011705202657138552
2,0.85000,3.5360886805,2.500392283,6.1246852595,-0.013098166555498541,-0.01108679116292615
3,0.90000,3.744093897,2.647474182,6.484960863,-0.012493780749979571,-0.010632373378131308
4,0.95000,3.9520991135,2.794556081,6.8452364665,-0.012118381003657617,-0.0103929214007185
5,1.00000,4.16010433,2.94163798,7.20551207,-0.012051904586563017,-0.010379941367375127
6,1.05000,4.3681095465,3.088719879,7.5657876735,-0.012468776136875123,-0.010587940844812113
7,1.10000,4.576114763,3.235801778,7.926063277,-0.013470186947085216,-0.012202964655994252
8,1.15000,4.7841199795,3.382883677,8.2863388805,-0.014486030290413992,-0.01792504694169627
9,1.20000,4.992125196,3.529965576,8.646614484,-0.01480923621050202,-0.017859367110483387
10,1.25000,5.2001304125,3.677047475,9.0068900875,-0.014473794980137872,-0.017025405064116823
11,1.30000,5.408135629,3.824129374,9.367165691,-0.013733775131132612,-0.015920008409721097
12,1.35000,5.6161408455,3.971211273,9.7274412945,-0.012757505420946974,-0.014663031820792182
13,1.40000,5.824146062,4.118293172,10.087716898,-0.011645556332097939,-0.013315972009552392
14,1.45000,6.0321512785,4.265375071,10.4479925015,-0.01046849790413163,-0.011930288396988925
15,1.50000,6.240156495,4.41245697,10.808268105,-0.009282472053683589,-0.010554659519261817
16,1.55000,6.4481617115,4.559538869,11.1685437085,-0.008132790143337391,-0.0092323938843853
17,1.60000,6.656166928,4.706620768,11.528819312,-0.007053617599997222,-0.007997652621050068
18,1.65000,6.8641721445,4.853702667,11.8890949155,-0.006067557492579651,-0.006873305739804072
19,1.70000,7.072177361,5.000784566,12.249370519,-0.005186407936900283,-0.005870979410068289
20,1.75000,7.2801825775,5.147866465,12.6096461225,-0.004413030653653038,-0.004992770657184864
21,1.80000,7.488187794,5.294948364,12.969921726,-0.0037437579878016715,-0.004233761280488484
22,1.85000,7.6961930105,5.442030263,13.3301973295,-0.003170765249618121,-0.0035845805745022795
23,1.90000,7.904198227,5.589112162,13.690472933,-0.0026840495941064637,-0.0030335662126269106
24,1.95000,8.1122034435,5.736194061,14.0507485365,-0.0022728848756672685,-0.0025683565348248744
25,2.00000,8.32020866,5.88327596,14.41102414,-0.001926776935212231,-0.0021769333735417924
26,2.05000,8.5282138765,6.030357859,14.7712997435,-0.0016360170933880074,-0.0018482214867506217
27,2.10000,8.736219093,6.177439758,15.131575347,-0.0013919476024064031,-0.0015723702886173106
28,2.15000,8.9442243095,6.324521657,15.4918509505,-0.0011870391283537376,-0.0013408288467454221
29,2.20000,9.152229526,6.471603556,15.852126554,-0.0010148565393018083,-0.0011462987161370063
30,2.25000,9.3602347425,6.618685455,16.2124021575,-0.0008699658420322192,-0.0009826230995471543
31,2.30000,9.568239959,6.765767354,16.572677761,-0.0007478161956365952,-0.0008446497794781409
32,2.35000,9.7762451755,6.912849253,16.9329533645,-0.0006446172563127079,-0.0007280900756923836
33,2.40000,9.984250392,7.059931152,17.293228968,-0.000557222939148841,-0.0006293859174290033
34,2.45000,10.1922556085,7.207013051,17.6535045715,-0.00048302689515200136,-0.000545590720825012
