Frame,Scale,a_length (Å),b_length (Å),c_length (Å),D3s_Energy,D3_Energy
0,0.75000,2.0311326675,2.154301305,1.7844978225,-0.011603826369424213,-0.010743939784342627
1,0.80000,2.166541512,2.297921392,1.903464344,-0.011582538878279367,-0.010695199048211949
2,0.85000,2.3019503565,2.441541479,2.0224308655,-0.011604476436722041,-0.010627048131624187
3,0.90000,2.437359201,2.585161566,2.141397387,-0.011750779710704259,-0.010533110098481447
4,0.95000,2.5727680455,2.728781653,2.2603639085,-0.012162436915765882,-0.010414210519965134
5,1.00000,2.70817689,2.87240174,2.37933043,-0.01306482796883202,-0.010302348863695049
6,1.05000,2.8435857345,3.016021827,2.4982969515,-0.01488685025687839,-0.010110046904078792
7,1.10000,2.978994579,3.159641914,2.617263473,-0.018246308410394034,-0.009952598353323417
8,1.15000,3.1144034235,3.303262001,2.7362299945,-0.023008853565505326,-0.010804641846605123
9,1.20000,3.249812268,3.446882088,2.855196516,-0.02745672704222797,-0.019100251292482925
10,1.25000,3.3852211125,3.590502175,2.9741630375,-0.029946881545120492,-0.03852741400660582
11,1.30000,3.520629957,3.734122262,3.093129559,-0.030309574992793607,-0.04698108337628026
12,1.35000,3.6560388015,3.877742349,3.2120960805,-0.029159362676932365,-0.04643347374989289
13,1.40000,3.791447646,4.021362436,3.331062602,-0.027124078417227998,-0.043019106878221296
14,1.45000,3.9268564905,4.164982523,3.4500291235,-0.024646054250232013,-0.03876682094669
15,1.50000,4.062265335,4.30860261,3.568995645,-0.022009563624704867,-0.03435803959748027
16,1.55000,4.1976741795,4.452222697,3.6879621665,-0.0193937908967314,-0.030085668119036773
17,1.60000,4.333083024,4.595842784,3.806928688,-0.016909580075963618,-0.02609876580817641
18,1.65000,4.4684918685,4.739462871,3.9258952095,-0.014621633587079885,-0.02247417405268554
19,1.70000,4.603900713,4.883082958,4.044861731,-0.012562444324181965,-0.019243903895425643
20,1.75000,4.7393095575,5.026703045,4.1638282525,-0.010741951775766768,-0.016409845681381187
21,1.80000,4.874718402,5.170323132,4.282794774,-0.009154808181414094,-0.013953990960419143
22,1.85000,5.0101272465,5.313943219,4.4017612955,-0.007786011159176645,-0.011846254147085688
23,1.90000,5.145536091,5.457563306,4.520727817,-0.006615197570673493,-0.01005041160214279
24,1.95000,5.2809449355,5.601183393,4.6396943385,-0.0056197685482382315,-0.008528375842866122
25,2.00000,5.41635378,5.74480348,4.75866086,-0.004777018207919748,-0.007243042196844584
26,2.05000,5.5517626245,5.888423567,4.8776273815,-0.0040654619926201495,-0.006159995765820481
27,2.10000,5.687171469,6.032043654,4.996593903,-0.003465564899298763,-0.005248376021011092
28,2.15000,5.8225803135,6.175663741,5.1155604245,-0.002960050714661074,-0.004481165278530925
29,2.20000,5.957989158,6.319283828,5.234526946,-0.0025339400717505948,-0.0038351148370822418
30,2.25000,6.0933980025,6.462903915,5.3534934675,-0.0021744281799594475,-0.0032904661934208598
31,2.30000,6.228806847,6.606524002,5.472459989,-0.0018706795550986837,-0.002830574954239348
32,2.35000,6.3642156915,6.750144089,5.5914265105,-0.0016135901745419163,-0.002441505975607305
33,2.40000,6.499624536,6.893764176,5.710393032,-0.001395547679335138,-0.0021116400434483848
34,2.45000,6.6350333805,7.037384263,5.8293595535,-0.001210206615960737,-0.0018313133512025165
